0;16;18;20;22;28;40;42;43;45;50;52;53;55;63;65;67;68;70;74;77;80;82;83;95;96;97;3;8;11;24;27;29;30;31;34;48;49;54;56;59;60;87
1;16
2;16
3;0
4;16
5;22
6;22
7;20
8;0
9;16
10;28
11;0
12;16
13;16
14;20
15;16
16;0;1;2;4;9;12;15;13;17;37;58;71;73;76;78;81;85;89;32;41;47;51;57;61;62;64;69;90;92
17;16
18;0;25;39;46;66;86;88;94;98;99;44;84;91
19;20
20;0;7;19;14;23;79;38;72;75
21;28
22;0;5;6;33;93;36
23;20
24;0
25;18
26;28
27;0
28;0;10;26;21
29;0
30;0
31;0
32;16
33;22
34;0
35;40
36;22
37;16
38;20
39;18
40;0;35
41;16
42;0
43;0
44;18
45;0
46;18
47;16
48;0
49;0
50;0
51;16
52;0
53;0
54;0
55;0
56;0
57;16
58;16
59;0
60;0
61;16
62;16
63;0
64;16
65;0
66;18
67;0
68;0
69;16
70;0
71;16
72;20
73;16
74;0
75;20
76;16
77;0
78;16
79;20
80;0
81;16
82;0
83;0
84;18
85;16
86;18
87;0
88;18
89;16
90;16
91;18
92;16
93;22
94;18
95;0
96;0
97;0
98;18
99;18
