0;14;40;130;171;195;202;206;234;236;259;268;292;296;342;356;361;388;395;444;467;484
1;459
2;484
3;433
4;389
5;461
6;413
7;420
8;240;214
9;433
10;486
11;389
12;147
13;340
14;0
15;461
16;422
17;493
18;473
19;417
20;401
21;125
22;341
23;434
24;477
25;246
26;461
27;498
28;480
29;459
30;479
31;246
32;332
33;492
34;470
35;494;244
36;433
37;434
38;91
39;481
40;0
41;434
42;471
43;400
44;204
45;249
46;464
47;484
48;340
49;499
50;417
51;472
52;391
53;246
54;480
55;391
56;246
57;477
58;386
59;465
60;465
61;498
62;332
63;270
64;495
65;486
66;461;70;90;114;255;325;475
67;314
68;472
69;431
70;66
71;246
72;484
73;101
74;417
75;203
76;147
77;425
78;340
79;419
80;340
81;387
82;479
83;468
84;91
85;485;124;145;165;203
86;203
87;477
88;270
89;270
90;66
91;239;38;84
92;391
93;424
94;423
95;422
96;240
97;428
98;499
99;471
100;499
101;411;73;118;271;315;446
102;392
103;433
104;298
105;431
106;411
107;471
108;463
109;490
110;330
111;438
112;465
113;461
114;66
115;389
116;431
117;417
118;101
119;399
120;413
121;472
122;495
123;480
124;85
125;480;21;152;155;167;264;285;288;415
126;246
127;482
128;492
129;492
130;0
131;475
132;465
133;499
134;484
135;419
136;479
137;413
138;399
139;408;194;426;459
140;332
141;495
142;270
143;454
144;438
145;85
146;454
147;496;12;76;189;254;340
148;415
149;368
150;368
151;204
152;125
153;479
154;340
155;125
156;483
157;431
158;486
159;486
160;204
161;499
162;428;284
163;443
164;446
165;85
166;417
167;125
168;479
169;433
170;369
171;0
172;492
173;464
174;484
175;454
176;471
177;494
178;481
179;468
180;407
181;454
182;391
183;243
184;448
185;249
186;386
187;293
188;413
189;147
190;448
191;484
192;393
193;246
194;139
195;0
196;362
197;499
198;494
199;390
200;389
201;471
202;0
203;85;75;86;229;231;377;396
204;243;44;151;160;287;289;364;422
205;401
206;0
207;465
208;478
209;393
210;472
211;482
212;499
213;495
214;8
215;461
216;481
217;387
218;498
219;391
220;249
221;413
222;472
223;499
224;386
225;362
226;459
227;389
228;498;272;417
229;203
230;495
231;203
232;433
233;401
234;0
235;341
236;0
237;459
238;270
239;330;91
240;475;8;96
241;465
242;486
243;399;183;204
244;35
245;340
246;474;25;31;53;56;71;126;193;425
247;332
248;431
249;431;45;185;220;322;338;351;386
250;461
251;293
252;341
253;464
254;147
255;66
256;492
257;471
258;483
259;0
260;456
261;459
262;478
263;459
264;125
265;407
266;468
267;390
268;0
269;495;391
270;368;63;88;89;142;238;295;397;451;499
271;101
272;228
273;413
274;473
275;472
276;393
277;473
278;471
279;396
280;479
281;484
282;493
283;465
284;162
285;125
286;340
287;204
288;125
289;204
290;492
291;401
292;0
293;411;187;251;317;335;400
294;422
295;270
296;0
297;459
298;470;104;323;341
299;459
300;401
301;413
302;479
303;448
304;493
305;473
306;390
307;461;373;494
308;483
309;341
310;486
311;486
312;463
313;369
314;493;67;337
315;101
316;473
317;293
318;495
319;495
320;386
321;399
322;249
323;298
324;470
325;66
326;434
327;472
328;399
329;493
330;434;110;239
331;387
332;473;32;62;140;247;353;372;407;453;498
333;390
334;362
335;293
336;492
337;314
338;249
339;463
340;147;13;48;78;80;154;245;286;346;482
341;298;22;235;252;309;354;382
342;0
343;473
344;456
345;399
346;340
347;419
348;415
349;391
350;434
351;249
352;484
353;332
354;341
355;493;384;393
356;0
357;480
358;499
359;477
360;399
361;0
362;480;196;225;334;464
363;424
364;204
365;386
366;463
367;393
368;458;149;150;270
369;415;170;313;439
370;407
371;490
372;332
373;307
374;471
375;401
376;484
377;203
378;472
379;472
380;459
381;483
382;341
383;396
384;355
385;489
386;249;58;186;224;320;365;401
387;425;81;217;331;463;485
388;0
389;448;4;11;115;200;227;445;496
390;407;199;267;306;333;403;483
391;269;52;55;92;182;219;349;421;436;470
392;463;102;442
393;355;192;209;276;367;457;479
394;477
395;0
396;203;279;383;487
397;270
398;499
399;472;119;138;243;321;328;345;360;474
400;293;43
401;386;20;205;233;291;300;375;423
402;423
403;390
404;481
405;484
406;422
407;332;180;265;370;390
408;438;139
409;479
410;459
411;478;101;106;293;462;497
412;459
413;424;6;120;137;188;221;273;301;416;452;468
414;454
415;125;148;348;369
416;413
417;228;19;50;74;117;166;450;495
418;483
419;434;79;135;347;491
420;480;7;455
421;391
422;204;16;95;294;406;473
423;401;94;402;448
424;490;93;363;413
425;246;77;387
426;139
427;485
428;497;97;162
429;454
430;486
431;471;69;105;116;157;248;249
432;464
433;468;3;9;36;103;169;232;438
434;443;23;37;41;326;330;350;419
435;456
436;391
437;499
438;433;111;144;408;486
439;369
440;465
441;482
442;392
443;464;163;434
444;0
445;389
446;101;164
447;479
448;423;184;190;303;389
449;477
450;417
451;270
452;413
453;332
454;489;143;146;175;181;414;429;465
455;420
456;482;260;344;435;493
457;393
458;493;368
459;139;1;29;226;237;261;263;297;299;380;410;412;481
460;481
461;483;5;15;26;66;113;215;250;307
462;411
463;387;108;312;339;366;392
464;362;46;173;253;432;443
465;454;59;60;112;132;207;241;283;440;466;492
466;465
467;0
468;413;83;179;266;433
469;492
470;391;34;298;324
